"","charact","end","film","good","life","make","movi","onli","perform","play","scene","stori","time","veri","work","year","class","bad","plot"
"character(0)1724",4,0,17,0,0,1,2,0,0,0,5,1,0,0,0,0,"Negative",2,3
"character(0)1725",1,0,4,1,0,2,9,2,0,1,6,0,1,0,0,0,"Negative",1,2
"character(0)1726",2,0,10,1,0,1,1,2,0,2,0,0,3,0,0,0,"Negative",2,1
"character(0)1727",2,0,10,2,0,1,0,1,0,0,3,0,1,0,0,0,"Negative",1,1
"character(0)1728",2,0,7,0,0,0,2,0,0,2,1,0,0,0,0,0,"Negative",0,0
"character(0)1729",4,0,2,3,0,2,17,1,0,0,2,2,1,0,0,0,"Negative",1,1
"character(0)1730",1,0,10,4,0,3,8,0,0,1,0,0,1,0,0,0,"Negative",3,0
"character(0)1731",3,0,2,1,0,1,3,0,0,0,1,1,0,0,0,0,"Negative",1,1
"character(0)1732",8,0,10,2,0,4,25,4,0,0,0,0,0,0,0,0,"Negative",0,2
"character(0)1733",2,0,5,3,0,1,1,2,0,0,0,0,0,0,0,0,"Negative",3,0
"character(0)1734",4,0,4,0,0,1,2,2,0,1,1,0,0,0,0,0,"Negative",0,1
"character(0)1735",0,0,8,1,0,2,0,0,0,2,0,1,0,0,0,0,"Negative",1,1
"character(0)1736",1,0,1,0,0,2,9,3,0,0,1,0,2,0,0,0,"Negative",4,5
"character(0)1737",0,0,3,1,0,0,0,2,0,0,0,0,1,0,0,0,"Negative",1,0
"character(0)1738",5,0,1,1,0,1,21,1,0,2,3,1,3,0,0,0,"Negative",2,4
"character(0)1739",0,0,7,1,0,0,10,1,0,0,2,5,2,0,0,0,"Negative",2,0
"character(0)1740",1,0,3,0,0,1,1,0,0,1,1,0,0,0,0,0,"Negative",0,1
"character(0)1741",1,0,3,0,0,1,3,0,0,0,1,0,0,0,0,0,"Negative",1,0
"character(0)1742",2,0,2,4,0,4,3,0,0,1,0,1,0,0,0,0,"Negative",1,0
"character(0)1743",1,0,7,0,0,2,8,0,0,1,3,0,1,0,0,0,"Negative",0,0
"character(0)1744",1,0,3,0,0,0,4,5,0,1,1,0,1,0,0,0,"Negative",1,1
"character(0)1745",2,0,7,5,0,4,2,0,0,0,6,0,7,0,0,0,"Negative",0,1
"character(0)1746",3,0,13,1,0,3,1,1,0,0,5,2,4,0,0,0,"Negative",1,0
"character(0)1747",1,0,3,0,0,0,0,0,0,0,1,2,2,0,0,0,"Negative",0,0
"character(0)1748",0,0,2,3,0,0,5,0,0,2,1,0,2,0,0,0,"Negative",0,0
"character(0)1749",9,0,8,0,0,2,5,5,0,2,7,5,1,0,0,0,"Negative",1,4
"character(0)1750",0,0,0,0,0,1,5,0,0,1,0,2,0,0,0,0,"Negative",0,0
"character(0)1751",1,0,8,1,0,1,6,3,0,4,1,0,3,0,0,0,"Negative",1,4
"character(0)1752",0,0,7,0,0,0,3,0,0,1,1,0,0,0,0,0,"Negative",4,1
"character(0)1753",3,0,9,1,0,1,2,0,0,0,3,0,1,0,0,0,"Negative",3,1
"character(0)1754",4,0,2,2,0,2,12,1,0,1,2,0,4,0,0,0,"Negative",1,1
"character(0)1755",3,0,7,4,0,4,3,2,0,0,0,0,2,0,0,0,"Negative",1,0
"character(0)1756",0,0,8,1,0,0,7,1,0,0,6,3,3,0,0,0,"Negative",2,2
"character(0)1757",2,0,1,1,0,0,2,1,0,4,1,1,2,0,0,0,"Negative",3,2
"character(0)1758",0,0,8,8,0,1,2,3,0,1,4,0,0,0,0,0,"Negative",2,2
"character(0)1759",0,0,11,0,0,2,0,1,0,1,5,2,1,0,0,0,"Negative",1,7
"character(0)1760",0,0,19,0,0,1,0,2,0,1,0,0,2,0,0,0,"Negative",0,2
"character(0)1761",0,0,11,0,0,4,5,5,0,0,4,4,0,0,0,0,"Negative",1,1
"character(0)1762",11,0,6,1,0,4,4,3,0,5,4,3,2,0,0,0,"Negative",0,0
"character(0)1763",1,0,1,0,0,1,2,1,0,1,1,0,3,0,0,0,"Negative",0,1
"character(0)1764",0,0,3,0,0,0,4,0,0,0,0,6,1,0,0,0,"Negative",1,0
"character(0)1765",3,0,4,0,0,2,12,0,0,1,0,1,1,0,0,0,"Negative",6,0
"character(0)1766",1,0,17,0,0,5,1,0,0,0,1,1,4,0,0,0,"Negative",2,2
"character(0)1767",1,0,4,0,0,0,6,0,0,0,1,0,4,0,0,0,"Negative",0,0
"character(0)1768",0,0,7,1,0,1,0,3,0,0,1,1,0,0,0,0,"Negative",3,3
"character(0)1769",1,0,0,2,0,0,2,0,0,3,2,1,0,0,0,0,"Negative",1,1
"character(0)1770",4,0,12,0,0,2,0,2,0,3,4,4,1,0,0,0,"Negative",5,0
"character(0)1771",2,0,3,1,0,0,14,0,0,0,4,0,5,0,0,0,"Negative",3,1
"character(0)1772",2,0,0,1,0,5,5,1,0,2,1,0,3,0,0,0,"Negative",1,0
"character(0)1773",2,0,13,3,0,2,6,1,0,1,1,0,1,0,0,0,"Negative",6,2
"character(0)1774",1,0,11,2,0,1,3,1,0,2,2,0,0,0,0,0,"Negative",0,0
"character(0)1775",1,0,4,1,0,3,0,1,0,1,0,0,0,0,0,0,"Negative",1,0
"character(0)1776",0,0,4,1,0,0,0,3,0,1,0,0,1,0,0,0,"Negative",1,2
"character(0)1777",2,0,6,1,0,1,5,1,0,1,0,2,0,0,0,0,"Negative",3,0
"character(0)1778",2,0,0,3,0,3,5,1,0,2,1,2,0,0,0,0,"Negative",0,0
"character(0)1779",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Negative",0,0
"character(0)1780",0,0,1,1,0,0,4,0,0,0,2,0,0,0,0,0,"Negative",0,1
"character(0)1781",5,0,4,1,0,2,11,1,0,5,0,2,1,0,0,0,"Negative",0,1
"character(0)1782",1,0,2,0,0,0,4,0,0,0,3,0,1,0,0,0,"Negative",0,0
"character(0)1783",1,0,2,2,0,1,8,1,0,0,0,0,0,0,0,0,"Negative",1,2
"character(0)1784",6,0,11,0,0,1,2,2,0,5,3,3,1,0,0,0,"Negative",2,1
"character(0)1785",0,0,2,0,0,1,1,0,0,0,1,1,0,0,0,0,"Negative",0,0
"character(0)1786",2,0,2,4,0,0,5,1,0,0,0,0,0,0,0,0,"Negative",0,0
"character(0)1787",1,0,33,6,0,6,1,8,0,1,5,1,3,0,0,0,"Negative",4,1
"character(0)1788",7,0,8,2,0,5,4,1,0,3,3,7,2,0,0,0,"Negative",0,0
"character(0)1789",0,0,4,2,0,1,0,2,0,0,0,0,1,0,0,0,"Negative",0,1
"character(0)1790",0,0,1,1,0,2,2,0,0,3,2,1,0,0,0,0,"Negative",1,1
"character(0)1791",0,0,5,0,0,1,9,1,0,0,0,1,2,0,0,0,"Negative",0,2
"character(0)1792",1,0,2,3,0,1,1,0,0,0,0,4,2,0,0,0,"Negative",1,0
"character(0)1793",1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,"Negative",0,0
"character(0)1794",0,0,0,1,0,3,5,0,0,0,0,0,1,0,0,0,"Negative",0,0
"character(0)1795",1,0,0,0,0,0,19,1,0,0,0,1,0,0,0,0,"Negative",1,2
"character(0)1796",1,0,7,1,0,1,0,1,0,0,0,4,1,0,0,0,"Negative",1,3
"character(0)1797",0,0,3,1,0,3,1,1,0,0,1,4,1,0,0,0,"Negative",0,1
"character(0)1798",1,0,4,0,0,1,0,1,0,2,0,3,1,0,0,0,"Negative",1,0
"character(0)1799",0,0,13,3,0,4,19,2,0,1,3,0,4,0,0,0,"Negative",0,0
"character(0)1800",2,0,0,1,0,4,4,2,0,1,1,0,3,0,0,0,"Negative",0,1
"character(0)1801",0,0,3,0,0,0,0,0,0,4,0,0,1,0,0,0,"Negative",0,1
"character(0)1802",0,0,4,1,0,0,1,0,0,3,0,0,1,0,0,0,"Negative",0,0
"character(0)1803",13,0,15,0,0,1,2,1,0,1,2,1,0,0,0,0,"Negative",0,1
"character(0)1804",3,0,4,3,0,3,1,0,0,0,2,0,2,0,0,0,"Negative",1,0
"character(0)1805",0,0,16,0,0,1,3,2,0,0,0,2,2,0,0,0,"Negative",0,0
"character(0)1806",0,0,7,0,0,1,0,1,0,0,0,0,0,0,0,0,"Negative",0,0
"character(0)1807",5,0,5,3,0,7,8,6,0,4,7,0,6,0,0,0,"Negative",5,1
"character(0)1808",0,0,3,1,0,1,4,1,0,0,1,0,3,0,0,0,"Negative",0,0
"character(0)1809",1,0,3,1,0,0,1,0,0,0,0,1,0,0,0,0,"Negative",1,1
"character(0)1810",1,0,0,0,0,0,9,3,0,0,3,0,1,0,0,0,"Negative",0,1
"character(0)1811",6,0,2,4,0,0,15,3,0,5,0,5,1,0,0,0,"Negative",1,0
"character(0)1812",1,0,8,0,0,1,2,0,0,0,0,1,0,0,0,0,"Negative",7,1
"character(0)1813",1,0,5,1,0,2,3,1,0,2,0,0,0,0,0,0,"Negative",2,3
"character(0)1814",1,0,3,0,0,0,1,0,0,1,3,4,1,0,0,0,"Negative",1,1
"character(0)1815",4,0,0,0,0,4,6,0,0,3,0,0,5,0,0,0,"Negative",0,0
"character(0)1816",1,0,2,1,0,1,5,3,0,0,0,1,2,0,0,0,"Negative",1,0
"character(0)1817",0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,"Negative",2,0
"character(0)1818",1,0,11,0,0,2,1,2,0,1,1,0,0,0,0,0,"Negative",0,0
"character(0)1819",1,0,11,2,0,5,1,2,0,1,4,1,2,0,0,0,"Negative",2,0
"character(0)1820",1,0,1,1,0,3,1,0,0,2,0,1,0,0,0,0,"Negative",3,1
"character(0)1821",0,0,5,0,0,2,2,0,0,0,1,1,0,0,0,0,"Negative",0,0
"character(0)1822",2,0,1,1,0,2,3,0,0,1,2,1,0,0,0,0,"Negative",2,0
"character(0)1823",0,0,3,0,0,2,4,1,0,0,1,0,0,0,0,0,"Negative",2,1
"character(0)1824",0,0,0,0,0,0,3,2,0,1,0,0,1,0,0,0,"Negative",0,0
"character(0)1825",1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,"Negative",1,0
"character(0)1826",1,0,6,1,0,1,6,0,0,1,1,1,2,0,0,0,"Negative",0,0
"character(0)1827",2,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,"Negative",1,1
"character(0)1828",0,0,3,0,0,0,5,1,0,0,0,0,3,0,0,0,"Negative",0,1
"character(0)1829",2,0,6,2,0,1,6,2,0,0,0,0,3,0,0,0,"Negative",1,1
"character(0)1830",0,0,1,0,0,1,2,0,0,3,0,0,1,0,0,0,"Negative",1,0
"character(0)1831",0,0,6,2,0,4,3,2,0,0,1,2,0,0,0,0,"Negative",0,0
"character(0)1832",13,0,12,0,0,3,4,5,0,4,2,0,1,0,0,0,"Negative",0,2
"character(0)1833",2,0,12,0,0,4,0,3,0,0,0,1,4,0,0,0,"Negative",4,0
"character(0)1834",1,0,5,2,0,3,2,4,0,1,5,0,5,0,0,0,"Negative",1,0
"character(0)1835",0,0,8,1,0,1,7,1,0,0,3,1,0,0,0,0,"Negative",1,1
"character(0)1836",0,0,4,0,0,1,5,2,0,2,2,0,0,0,0,0,"Negative",2,1
"character(0)1837",2,0,10,1,0,0,0,3,0,1,0,1,0,0,0,0,"Negative",2,0
"character(0)1838",0,0,10,1,0,2,1,4,0,0,2,7,2,0,0,0,"Negative",0,0
"character(0)1839",1,0,1,2,0,1,7,0,0,1,2,0,2,0,0,0,"Negative",4,1
"character(0)1840",0,0,1,0,0,1,5,2,0,0,0,0,3,0,0,0,"Negative",1,1
"character(0)1841",3,0,1,1,0,1,5,2,0,1,0,1,4,0,0,0,"Negative",1,3
"character(0)1842",0,0,3,3,0,0,7,1,0,2,0,0,0,0,0,0,"Negative",1,0
"character(0)1843",0,0,1,0,0,1,6,1,0,1,0,0,4,0,0,0,"Negative",1,0
"character(0)1844",5,0,3,2,0,1,10,0,0,1,2,0,2,0,0,0,"Negative",3,0
"character(0)1845",1,0,5,1,0,6,6,0,0,1,0,3,1,0,0,0,"Negative",0,1
"character(0)1846",5,0,15,3,0,5,6,3,0,1,0,1,1,0,0,0,"Negative",0,3
"character(0)1847",7,0,3,3,0,2,8,3,0,2,3,2,0,0,0,0,"Negative",2,1
"character(0)1848",4,0,4,0,0,3,4,0,0,1,1,0,2,0,0,0,"Negative",3,1
"character(0)1849",4,0,10,1,0,4,3,3,0,1,4,1,4,0,0,0,"Negative",4,5
"character(0)1850",4,0,3,1,0,1,5,2,0,0,4,1,1,0,0,0,"Negative",2,4
"character(0)1851",1,0,4,0,0,2,0,0,0,2,2,2,1,0,0,0,"Negative",0,0
"character(0)1852",1,0,7,0,0,1,0,1,0,2,1,1,2,0,0,0,"Negative",0,0
"character(0)1853",1,0,0,0,0,0,7,0,0,1,1,0,0,0,0,0,"Negative",0,0
"character(0)1854",2,0,2,0,0,0,1,1,0,1,0,1,1,0,0,0,"Negative",0,1
"character(0)1855",0,0,8,0,0,0,3,0,0,2,0,0,3,0,0,0,"Negative",1,0
"character(0)1856",0,0,7,0,0,3,2,2,0,0,1,0,0,0,0,0,"Negative",2,0
"character(0)1857",1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,"Negative",0,0
"character(0)1858",4,0,25,2,0,4,4,3,0,3,2,0,1,0,0,0,"Negative",6,4
"character(0)1859",3,0,4,1,0,2,1,0,0,0,1,1,1,0,0,0,"Negative",2,0
"character(0)1860",0,0,3,0,0,2,4,0,0,1,0,0,1,0,0,0,"Negative",5,0
"character(0)1861",0,0,1,1,0,0,4,2,0,0,1,0,0,0,0,0,"Negative",0,0
"character(0)1862",3,0,6,0,0,2,7,1,0,0,0,2,1,0,0,0,"Negative",0,2
"character(0)1863",0,0,2,0,0,2,0,0,0,0,1,1,0,0,0,0,"Negative",2,1
"character(0)1864",3,0,2,0,0,5,2,1,0,1,1,1,3,0,0,0,"Negative",1,0
"character(0)1865",0,0,3,2,0,2,6,2,0,2,4,0,2,0,0,0,"Negative",1,1
"character(0)1866",2,0,4,1,0,4,4,0,0,0,2,1,1,0,0,0,"Negative",0,2
"character(0)1867",0,0,6,0,0,3,6,1,0,1,1,7,2,0,0,0,"Negative",3,0
"character(0)1868",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Negative",0,0
"character(0)1869",2,0,4,1,0,2,3,4,0,2,0,0,3,0,0,0,"Negative",1,1
"character(0)1870",1,0,7,0,0,1,3,1,0,0,0,0,0,0,0,0,"Negative",0,3
"character(0)1871",5,0,21,3,0,4,4,3,0,1,4,0,2,0,0,0,"Negative",2,1
"character(0)1872",4,0,2,0,0,0,14,2,0,6,0,0,2,0,0,0,"Negative",0,1
"character(0)1873",2,0,10,1,0,3,3,0,0,0,0,1,4,0,0,0,"Negative",2,0
"character(0)1874",1,0,4,3,0,3,11,2,0,0,2,2,1,0,0,0,"Negative",7,1
"character(0)1875",0,0,0,3,0,0,4,2,0,1,0,0,1,0,0,0,"Negative",0,0
"character(0)1876",1,0,6,0,0,0,2,3,0,1,2,1,2,0,0,0,"Negative",1,0
"character(0)1877",0,0,4,2,0,1,2,1,0,2,2,0,1,0,0,0,"Negative",0,0
"character(0)1878",3,0,4,5,0,6,5,0,0,1,6,2,0,0,0,0,"Negative",1,5
"character(0)1879",1,0,10,0,0,2,5,2,0,0,2,2,1,0,0,0,"Negative",0,1
"character(0)1880",1,0,2,0,0,1,0,0,0,1,2,0,0,0,0,0,"Negative",0,0
"character(0)1881",0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,"Negative",0,0
"character(0)1882",0,0,9,1,0,3,1,3,0,1,2,2,2,0,0,0,"Negative",1,1
"character(0)1883",4,0,1,1,0,1,6,3,0,1,0,1,2,0,0,0,"Negative",1,3
"character(0)1884",1,0,0,0,0,0,5,0,0,2,0,1,3,0,0,0,"Negative",0,4
"character(0)1885",1,0,3,0,0,3,1,0,0,2,1,1,0,0,0,0,"Negative",0,1
"character(0)1886",2,0,8,3,0,1,3,2,0,1,0,0,0,0,0,0,"Negative",0,1
"character(0)1887",0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,"Negative",1,1
"character(0)1888",3,0,9,2,0,1,1,4,0,1,0,0,4,0,0,0,"Negative",0,0
"character(0)1889",2,0,2,1,0,2,8,2,0,1,1,1,0,0,0,0,"Negative",0,0
"character(0)1890",4,0,5,1,0,2,1,2,0,1,2,3,1,0,0,0,"Negative",1,0
"character(0)1891",3,0,3,0,0,2,0,3,0,3,0,3,1,0,0,0,"Negative",0,1
"character(0)1892",2,0,1,2,0,5,4,2,0,1,0,0,0,0,0,0,"Negative",0,3
"character(0)1893",6,0,4,1,0,2,21,3,0,3,5,1,4,0,0,0,"Negative",5,1
"character(0)1894",1,0,3,0,0,0,6,1,0,0,0,0,3,0,0,0,"Negative",0,0
"character(0)1895",7,0,0,1,0,0,4,3,0,0,0,3,1,0,0,0,"Negative",0,0
"character(0)1896",2,0,1,0,0,0,5,1,0,1,5,1,1,0,0,0,"Negative",0,1
"character(0)1897",0,0,7,0,0,0,5,2,0,1,1,1,0,0,0,0,"Negative",2,2
"character(0)1898",0,0,0,1,0,0,14,1,0,0,3,0,2,0,0,0,"Negative",6,1
"character(0)1899",1,0,1,1,0,0,5,3,0,1,0,0,2,0,0,0,"Negative",0,0
"character(0)1900",2,0,1,1,0,4,4,0,0,0,0,0,2,0,0,0,"Negative",0,0
"character(0)1901",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Negative",0,0
"character(0)1902",3,0,6,3,0,3,0,3,0,1,0,3,1,0,0,0,"Negative",0,4
"character(0)1903",0,0,0,0,0,3,6,1,0,2,0,0,1,0,0,0,"Negative",0,0
"character(0)1904",2,0,1,1,0,1,3,0,0,0,0,2,0,0,0,0,"Negative",0,1
"character(0)1905",1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,"Negative",0,0
"character(0)1906",1,0,0,9,0,2,12,1,0,0,1,0,1,0,0,0,"Negative",7,2
"character(0)1907",4,0,0,0,0,1,1,2,0,0,2,3,0,0,0,0,"Negative",0,0
"character(0)1908",5,0,12,1,0,3,4,0,0,3,6,1,3,0,0,0,"Negative",1,1
"character(0)1909",2,0,3,0,0,1,3,1,0,1,2,2,1,0,0,0,"Negative",0,2
"character(0)1910",5,0,5,1,0,1,3,2,0,6,0,0,3,0,0,0,"Negative",2,1
"character(0)1911",1,0,3,12,0,1,14,4,0,2,0,1,5,0,0,0,"Negative",11,2
"character(0)1912",1,0,0,1,0,5,10,2,0,2,5,0,2,0,0,0,"Negative",1,1
"character(0)1913",0,0,1,0,0,0,0,1,0,3,0,2,0,0,0,0,"Negative",0,0
"character(0)1914",1,0,4,1,0,1,2,0,0,1,1,1,0,0,0,0,"Negative",1,2
"character(0)1915",0,0,0,0,0,2,6,1,0,0,2,0,2,0,0,0,"Negative",2,1
"character(0)1916",2,0,4,2,0,0,5,0,0,1,0,1,5,0,0,0,"Negative",5,0
"character(0)1917",3,0,1,2,0,1,5,1,0,1,1,0,2,0,0,0,"Negative",2,0
"character(0)1918",2,0,1,0,0,2,5,1,0,1,1,1,0,0,0,0,"Negative",1,2
"character(0)1919",1,0,7,1,0,1,2,1,0,1,0,0,1,0,0,0,"Negative",1,1
"character(0)1920",0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,"Negative",0,0
"character(0)1921",2,0,9,2,0,2,1,1,0,2,0,1,1,0,0,0,"Negative",1,3
"character(0)1922",0,0,8,6,0,0,0,3,0,1,4,1,0,0,0,0,"Negative",2,2
"character(0)1923",1,0,4,1,0,1,6,5,0,3,0,0,0,0,0,0,"Negative",2,1
"character(0)1924",2,0,2,0,0,3,4,1,0,1,1,2,3,0,0,0,"Negative",0,0
"character(0)1925",3,0,7,1,0,0,0,3,0,2,0,0,1,0,0,0,"Negative",0,2
"character(0)1926",13,0,15,2,0,2,9,2,0,0,4,4,3,0,0,0,"Negative",2,1
"character(0)1927",0,0,7,0,0,3,5,3,0,1,1,2,2,0,0,0,"Negative",0,1
"character(0)1928",1,0,9,3,0,4,8,2,0,5,0,0,3,0,0,0,"Negative",1,1
"character(0)1929",0,0,5,1,0,1,2,0,0,0,0,0,1,0,0,0,"Negative",1,1
"character(0)1930",0,0,3,0,0,0,3,0,0,1,0,1,0,0,0,0,"Negative",4,0
"character(0)1931",0,0,3,1,0,1,6,2,0,1,1,1,0,0,0,0,"Negative",1,1
"character(0)1932",1,0,4,1,0,1,2,2,0,0,1,0,2,0,0,0,"Negative",1,0
"character(0)1933",3,0,23,4,0,7,3,7,0,2,4,4,1,0,0,0,"Negative",1,1
"character(0)1934",2,0,15,3,0,2,1,4,0,0,3,1,2,0,0,0,"Negative",1,2
"character(0)1935",6,0,5,0,0,1,0,0,0,2,2,0,5,0,0,0,"Negative",0,4
"character(0)1936",2,0,3,2,0,1,6,1,0,1,0,1,2,0,0,0,"Negative",5,3
"character(0)1937",0,0,5,3,0,4,0,0,0,5,2,0,0,0,0,0,"Negative",2,1
"character(0)1938",3,0,7,2,0,0,5,1,0,0,2,0,2,0,0,0,"Negative",1,2
"character(0)1939",2,0,2,1,0,0,2,1,0,1,1,1,2,0,0,0,"Negative",1,1
"character(0)1940",2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,"Negative",0,1
"character(0)1941",0,0,1,1,0,1,7,2,0,1,0,2,3,0,0,0,"Negative",0,0
"character(0)1942",0,0,7,3,0,1,1,3,0,0,5,1,2,0,0,0,"Negative",2,2
"character(0)1943",0,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,"Negative",1,1
"character(0)1944",1,0,3,1,0,1,6,4,0,0,0,0,0,0,0,0,"Negative",0,2
"character(0)1945",0,0,0,0,0,0,2,3,0,0,2,1,1,0,0,0,"Negative",0,1
"character(0)1946",2,0,6,1,0,5,2,1,0,1,2,1,1,0,0,0,"Negative",0,3
"character(0)1947",1,0,2,1,0,0,1,0,0,0,0,1,1,0,0,0,"Negative",1,0
"character(0)1948",0,0,4,0,0,0,5,0,0,2,4,1,4,0,0,0,"Negative",2,1
"character(0)1949",2,0,4,1,0,3,7,3,0,1,0,1,1,0,0,0,"Negative",0,0
"character(0)1950",19,0,27,1,0,2,2,4,0,1,0,1,2,0,0,0,"Negative",0,2
"character(0)1951",1,0,3,4,0,2,2,0,0,2,1,2,2,0,0,0,"Negative",0,2
"character(0)1952",3,0,7,1,0,1,1,2,0,0,0,3,2,0,0,0,"Negative",1,0
"character(0)1953",0,0,1,3,0,1,9,1,0,0,3,0,1,0,0,0,"Negative",1,1
"character(0)1954",3,0,7,0,0,2,5,2,0,2,2,1,1,0,0,0,"Negative",1,0
"character(0)1955",3,0,7,0,0,0,2,1,0,0,0,1,0,0,0,0,"Negative",0,0
"character(0)1956",1,0,6,1,0,1,9,1,0,3,1,1,5,0,0,0,"Negative",1,2
"character(0)1957",1,0,9,0,0,2,0,0,0,2,0,0,1,0,0,0,"Negative",0,1
"character(0)1958",0,0,6,0,0,4,4,3,0,1,0,1,1,0,0,0,"Negative",1,1
"character(0)1959",1,0,1,1,0,3,13,2,0,1,1,0,1,0,0,0,"Negative",0,2
"character(0)1960",0,0,3,0,0,2,0,1,0,0,0,0,2,0,0,0,"Negative",0,1
"character(0)1961",2,0,3,0,0,1,3,3,0,0,0,0,0,0,0,0,"Negative",0,1
"character(0)1962",1,0,0,0,0,0,6,1,0,0,2,0,0,0,0,0,"Negative",1,0
"character(0)1963",0,0,7,1,0,1,1,2,0,2,5,4,1,0,0,0,"Negative",1,1
"character(0)1964",5,0,1,2,0,1,8,1,0,0,0,0,0,0,0,0,"Negative",0,4
"character(0)1965",2,0,10,0,0,1,5,1,0,0,1,2,1,0,0,0,"Negative",2,1
"character(0)1966",3,0,5,1,0,1,2,1,0,1,0,2,4,0,0,0,"Negative",0,0
"character(0)1967",0,0,0,0,0,0,5,2,0,0,7,1,2,0,0,0,"Negative",1,0
"character(0)1968",6,0,6,0,0,5,2,1,0,1,3,0,2,0,0,0,"Negative",1,2
"character(0)1969",0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,"Negative",0,0
"character(0)1970",0,0,6,3,0,4,6,0,0,0,0,1,2,0,0,0,"Negative",0,0
"character(0)1971",0,0,4,0,0,2,8,3,0,1,2,0,2,0,0,0,"Negative",3,0
"character(0)1972",0,0,6,0,0,5,0,1,0,1,0,6,3,0,0,0,"Negative",0,0
"character(0)1973",2,0,17,2,0,1,1,5,0,2,8,1,2,0,0,0,"Negative",0,2
"character(0)1974",3,0,4,1,0,1,0,1,0,0,1,0,1,0,0,0,"Negative",1,1
"character(0)1975",7,0,6,0,0,2,16,5,0,2,3,0,0,0,0,0,"Negative",2,0
"character(0)1976",2,0,9,0,0,2,0,1,0,1,0,0,0,0,0,0,"Negative",0,1
"character(0)1977",0,0,8,0,0,1,5,1,0,0,0,0,0,0,0,0,"Negative",0,3
"character(0)1978",3,0,2,1,0,2,5,1,0,1,3,0,1,0,0,0,"Negative",0,0
"character(0)1979",0,0,3,3,0,0,10,1,0,4,5,0,0,0,0,0,"Negative",2,3
"character(0)1980",0,0,9,2,0,0,6,1,0,0,6,1,0,0,0,0,"Negative",2,3
"character(0)1981",3,0,7,0,0,2,5,0,0,3,0,2,2,0,0,0,"Negative",1,1
"character(0)1982",1,0,0,0,0,0,6,1,0,1,5,2,0,0,0,0,"Negative",0,1
"character(0)1983",0,0,0,2,0,2,7,0,0,1,2,0,6,0,0,0,"Negative",1,1
"character(0)1984",2,0,0,0,0,0,1,1,0,0,0,1,2,0,0,0,"Negative",0,1
"character(0)1985",4,0,1,1,0,2,7,4,0,1,1,0,4,0,0,0,"Negative",0,0
"character(0)1986",0,0,1,1,0,0,4,0,0,1,1,0,0,0,0,0,"Negative",0,0
"character(0)1987",3,0,0,0,0,2,7,0,0,0,2,0,0,0,0,0,"Negative",1,3
"character(0)1988",5,0,6,0,0,1,8,0,0,2,0,1,2,0,0,0,"Negative",1,2
"character(0)1989",0,0,1,0,0,1,5,3,0,0,1,1,1,0,0,0,"Negative",1,0
"character(0)1990",0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,"Negative",1,0
"character(0)1991",2,0,8,0,0,2,5,3,0,3,0,1,2,0,0,0,"Negative",0,2
"character(0)1992",2,0,6,0,0,3,11,2,0,1,3,1,3,0,0,0,"Negative",3,0
"character(0)1993",2,0,7,0,0,0,4,1,0,1,1,0,0,0,0,0,"Negative",1,0
"character(0)1994",2,0,5,5,0,8,5,0,0,0,2,4,0,0,0,0,"Negative",1,1
"character(0)1995",7,0,15,1,0,1,0,3,0,2,4,6,3,0,0,0,"Negative",0,2
"character(0)1996",0,0,7,2,0,2,8,3,0,0,0,0,2,0,0,0,"Negative",1,1
"character(0)1997",0,0,3,0,0,5,2,0,0,1,0,2,0,0,0,0,"Negative",0,1
"character(0)1998",3,0,6,2,0,1,1,0,0,2,0,4,4,0,0,0,"Negative",0,0
"character(0)1999",4,0,5,1,0,1,0,2,0,1,0,1,0,0,0,0,"Negative",0,0
